Date,Price,Open,High,Low,Vol.,Change %,Change
16-Sep-13,"1,697.60","1,691.70","1,704.95","1,691.70",0,0.57,0.005693162
13-Sep-13,"1,687.99","1,685.04","1,688.73","1,682.22",0,0.27,0.002714712
12-Sep-13,"1,683.42","1,689.21","1,689.97","1,681.96",0,-0.34,-0.003380438
11-Sep-13,"1,689.13","1,681.04","1,689.13","1,678.70",0,0.31,0.003052275
10-Sep-13,"1,683.99","1,674.32","1,684.09","1,674.32",0,0.73,0.007345772
9-Sep-13,"1,671.71","1,656.85","1,672.40","1,656.85",0,1,0.009992931
6-Sep-13,"1,655.17","1,657.44","1,664.83","1,640.62",0,0.01,5.4378E-05
5-Sep-13,"1,655.08","1,653.28","1,659.17","1,653.07",0,0.12,0.001209863
4-Sep-13,"1,653.08","1,640.72","1,655.72","1,637.41",0,0.81,0.008116992
3-Sep-13,"1,639.77","1,635.95","1,651.35","1,633.41",0,0.42,0.004164192
30-Aug-13,"1,632.97","1,638.89","1,640.08","1,628.05",0,-0.32,-0.003174274
29-Aug-13,"1,638.17","1,633.50","1,646.41","1,630.88",0,0.2,0.001963351
28-Aug-13,"1,634.96","1,630.25","1,641.18","1,627.47",0,0.27,0.002747657
27-Aug-13,"1,630.48","1,652.54","1,652.54","1,629.05",0,-1.59,-0.015874166
26-Aug-13,"1,656.78","1,664.29","1,669.51","1,656.02",0,-0.4,-0.004039675
23-Aug-13,"1,663.50","1,659.92","1,664.85","1,654.81",0,0.39,0.003946987
22-Aug-13,"1,656.96","1,645.03","1,659.55","1,645.03",0,0.86,0.00861943
21-Aug-13,"1,642.80","1,650.66","1,656.99","1,639.43",0,-0.58,-0.005779647
20-Aug-13,"1,652.35","1,646.81","1,658.92","1,646.08",0,0.38,0.003821246
19-Aug-13,"1,646.06","1,655.25","1,659.18","1,645.84",0,-0.59,-0.005900364
16-Aug-13,"1,655.83","1,661.22","1,663.60","1,652.61",0,-0.33,-0.003304601
15-Aug-13,"1,661.32","1,679.61","1,679.61","1,658.59",0,-1.43,-0.014281561
14-Aug-13,"1,685.39","1,693.88","1,695.52","1,684.83",0,-0.52,-0.005176607
13-Aug-13,"1,694.16","1,690.65","1,696.81","1,682.62",0,0.28,0.002776019
12-Aug-13,"1,689.47","1,688.37","1,691.49","1,683.35",0,-0.12,-0.001152877
9-Aug-13,"1,691.42","1,696.10","1,699.42","1,686.02",0,-0.36,-0.003569998
8-Aug-13,"1,697.48","1,693.35","1,700.18","1,688.38",0,0.39,0.003885482
7-Aug-13,"1,690.91","1,695.30","1,695.30","1,684.91",0,-0.38,-0.003805888
6-Aug-13,"1,697.37","1,705.79","1,705.79","1,693.29",0,-0.57,-0.005723022
5-Aug-13,"1,707.14","1,708.01","1,709.24","1,703.55",0,-0.15,-0.001479818
2-Aug-13,"1,709.67","1,706.10","1,709.67","1,700.68",0,0.16,0.00164043
1-Aug-13,"1,706.87","1,689.42","1,707.85","1,689.42",0,1.25,0.012540561
31-Jul-13,"1,685.73","1,687.76","1,698.43","1,684.94",0,-0.01,-0.000136421
30-Jul-13,"1,685.96","1,687.92","1,693.19","1,682.42",0,0.04,0.000373814
29-Jul-13,"1,685.33","1,690.32","1,690.92","1,681.86",0,-0.37,-0.003735997
26-Jul-13,"1,691.65","1,687.31","1,691.85","1,676.03",0,0.08,0.00082828
25-Jul-13,"1,690.25","1,685.21","1,690.94","1,680.07",0,0.26,0.002556437
24-Jul-13,"1,685.94","1,696.06","1,698.38","1,682.57",0,-0.38,-0.003811178
23-Jul-13,"1,692.39","1,696.63","1,698.78","1,691.13",0,-0.19,-0.001851928
22-Jul-13,"1,695.53","1,694.41","1,697.61","1,690.67",0,0.2,0.002032989
19-Jul-13,"1,692.09","1,686.15","1,692.09","1,684.08",0,0.16,0.001610068
18-Jul-13,"1,689.37","1,681.05","1,693.12","1,681.05",0,0.5,0.005032988
17-Jul-13,"1,680.91","1,677.91","1,684.75","1,677.91",0,0.28,0.002774033
16-Jul-13,"1,676.26","1,682.70","1,683.73","1,671.84",0,-0.37,-0.003708767
15-Jul-13,"1,682.50","1,679.59","1,684.51","1,677.89",0,0.14,0.001374845
12-Jul-13,"1,680.19","1,675.26","1,680.19","1,672.33",0,0.31,0.00308653
11-Jul-13,"1,675.02","1,657.41","1,676.63","1,657.41",0,1.36,0.013554235
10-Jul-13,"1,652.62","1,651.56","1,657.92","1,647.66",0,0.02,0.000181563
9-Jul-13,"1,652.32","1,642.89","1,654.18","1,642.89",0,0.72,0.007229679
8-Jul-13,"1,640.46","1,634.20","1,644.68","1,634.20",0,0.53,0.005251579
5-Jul-13,"1,631.89","1,618.65","1,632.07","1,614.71",0,1.02,0.010201744
3-Jul-13,"1,615.41","1,611.48","1,618.97","1,604.57",0,0.08,0.000823999
2-Jul-13,"1,614.08","1,614.29","1,624.26","1,606.77",0,-0.05,-0.000544905
1-Jul-13,"1,614.96","1,609.78","1,626.61","1,609.78",0,0.54,0.00540379
28-Jun-13,"1,606.28","1,611.12","1,615.94","1,601.06",0,-0.43,-0.004289611
27-Jun-13,"1,613.20","1,606.44","1,620.07","1,606.44",0,0.62,0.006199868
26-Jun-13,"1,603.26","1,592.27","1,606.83","1,592.27",0,0.96,0.009590499
25-Jun-13,"1,588.03","1,577.52","1,593.79","1,577.09",0,0.95,0.009497232
24-Jun-13,"1,573.09","1,588.77","1,588.77","1,560.33",0,-1.21,-0.012144961
21-Jun-13,"1,592.43","1,588.62","1,599.19","1,577.70",0,0.27,0.002669706
20-Jun-13,"1,588.19","1,624.62","1,624.62","1,584.32",0,-2.5,-0.025010283
19-Jun-13,"1,628.93","1,651.83","1,652.45","1,628.91",0,-1.39,-0.013851472
18-Jun-13,"1,651.81","1,639.77","1,654.19","1,639.77",0,0.78,0.007791146
17-Jun-13,"1,639.04","1,630.64","1,646.50","1,630.34",0,0.76,0.007567328
14-Jun-13,"1,626.73","1,635.52","1,640.80","1,623.96",0,-0.59,-0.005885013
13-Jun-13,"1,636.36","1,612.15","1,639.25","1,608.07",0,1.48,0.014784313
12-Jun-13,"1,612.52","1,629.94","1,637.71","1,610.92",0,-0.84,-0.008369565
11-Jun-13,"1,626.13","1,638.64","1,640.13","1,622.92",0,-1.02,-0.010153335
10-Jun-13,"1,642.81","1,644.67","1,648.69","1,639.26",0,-0.03,-0.000346846
7-Jun-13,"1,643.38","1,625.27","1,644.40","1,625.27",0,1.28,0.012831575
6-Jun-13,"1,622.56","1,609.29","1,622.56","1,598.23",0,0.85,0.008490273
5-Jun-13,"1,608.90","1,629.05","1,629.31","1,607.09",0,-1.38,-0.013779745
4-Jun-13,"1,631.38","1,640.73","1,646.53","1,623.62",0,-0.55,-0.005510784
3-Jun-13,"1,640.42","1,631.71","1,640.42","1,622.72",0,0.59,0.005935955
31-May-13,"1,630.74","1,652.13","1,658.99","1,630.74",0,-1.43,-0.014307215
30-May-13,"1,654.41","1,649.14","1,661.91","1,648.61",0,0.37,0.003670315
29-May-13,"1,648.36","1,656.57","1,656.57","1,640.05",0,-0.7,-0.007047938
28-May-13,"1,660.06","1,652.63","1,674.21","1,652.63",0,0.63,0.006340931
24-May-13,"1,649.60","1,646.67","1,649.78","1,636.88",0,-0.06,-0.000551345
23-May-13,"1,650.51","1,651.62","1,655.50","1,635.53",0,-0.29,-0.002923853
22-May-13,"1,655.35","1,669.39","1,687.18","1,648.86",0,-0.83,-0.008273623
21-May-13,"1,669.16","1,666.20","1,674.93","1,662.67",0,0.17,0.001722389
20-May-13,"1,666.29","1,665.71","1,672.84","1,663.52",0,-0.07,-0.000707659
17-May-13,"1,667.47","1,652.45","1,667.47","1,652.45",0,1.03,0.010300096
16-May-13,"1,650.47","1,658.07","1,660.51","1,648.60",0,-0.5,-0.005009706
15-May-13,"1,658.78","1,649.13","1,661.49","1,646.68",0,0.51,0.005114098
14-May-13,"1,650.34","1,633.75","1,651.10","1,633.75",0,1.01,0.010142186
13-May-13,"1,633.77","1,632.10","1,636.00","1,626.74",0,0,4.28475E-05
10-May-13,"1,633.70","1,626.69","1,633.70","1,623.71",0,0.43,0.004321712
9-May-13,"1,626.67","1,632.69","1,635.01","1,623.09",0,-0.37,-0.003687167
8-May-13,"1,632.69","1,625.95","1,632.78","1,622.70",0,0.41,0.004139093
7-May-13,"1,625.96","1,617.55","1,626.03","1,616.64",0,0.52,0.005230294
6-May-13,"1,617.50","1,614.40","1,619.77","1,614.21",0,0.19,0.001907806
3-May-13,"1,614.42","1,597.60","1,618.46","1,597.60",0,1.05,0.010534618
2-May-13,"1,597.59","1,582.77","1,598.60","1,582.77",0,0.94,0.009407974
1-May-13,"1,582.70","1,597.55","1,597.55","1,581.28",0,-0.93,-0.009307886
30-Apr-13,"1,597.57","1,593.58","1,597.57","1,586.50",0,0.25,0.002484924
29-Apr-13,"1,593.61","1,582.34","1,596.65","1,582.34",0,0.72,0.007186015
26-Apr-13,"1,582.24","1,585.16","1,585.78","1,577.56",0,-0.18,-0.001842085
25-Apr-13,"1,585.16","1,578.93","1,592.64","1,578.93",0,0.4,0.004034735
24-Apr-13,"1,578.79","1,578.78","1,583.00","1,575.80",0,0,6.334E-06
23-Apr-13,"1,578.78","1,562.50","1,579.58","1,562.50",0,1.04,0.0104192
22-Apr-13,"1,562.50","1,555.25","1,565.55","1,548.19",0,0.47,0.00466163
19-Apr-13,"1,555.25","1,541.61","1,555.89","1,539.40",0,0.88,0.008847893
18-Apr-13,"1,541.61","1,552.03","1,554.38","1,536.03",0,-0.67,-0.006700988
17-Apr-13,"1,552.01","1,574.57","1,574.57","1,543.69",0,-1.43,-0.014327721
16-Apr-13,"1,574.57","1,552.36","1,575.35","1,552.36",0,1.43,0.014307248
15-Apr-13,"1,552.36","1,588.84","1,588.84","1,552.28",0,-2.3,-0.022966296
12-Apr-13,"1,588.85","1,593.30","1,593.30","1,579.97",0,-0.28,-0.002836755
11-Apr-13,"1,593.37","1,587.73","1,597.35","1,586.17",0,0.36,0.003552241
10-Apr-13,"1,587.73","1,568.61","1,589.07","1,568.61",0,1.22,0.012189136
9-Apr-13,"1,568.61","1,563.11","1,573.89","1,560.92",0,0.35,0.003544307
8-Apr-13,"1,563.07","1,553.26","1,563.07","1,548.63",0,0.63,0.006302792
5-Apr-13,"1,553.28","1,559.98","1,559.98","1,539.50",0,-0.43,-0.004294927
4-Apr-13,"1,559.98","1,553.69","1,562.60","1,552.52",0,0.4,0.004048427
3-Apr-13,"1,553.69","1,570.25","1,571.47","1,549.80",0,-1.05,-0.010546091
2-Apr-13,"1,570.25","1,562.17","1,573.66","1,562.17",0,0.52,0.005172292
1-Apr-13,"1,562.17","1,569.18","1,570.57","1,558.47",0,-0.45,-0.004473646
28-Mar-13,"1,569.19","1,562.86","1,570.28","1,561.08",0,0.41,0.004056691
27-Mar-13,"1,562.85","1,563.75","1,564.07","1,551.90",0,-0.06,-0.000588322
26-Mar-13,"1,563.77","1,551.69","1,563.95","1,551.69",0,0.78,0.00778506
25-Mar-13,"1,551.69","1,556.89","1,564.91","1,546.22",0,-0.33,-0.003339992
22-Mar-13,"1,556.89","1,545.90","1,557.74","1,545.90",0,0.72,0.007174279
21-Mar-13,"1,545.80","1,558.71","1,558.71","1,543.55",0,-0.83,-0.00828249
20-Mar-13,"1,558.71","1,548.34","1,561.56","1,548.34",0,0.67,0.006697495
19-Mar-13,"1,548.34","1,552.10","1,557.25","1,538.57",0,-0.24,-0.002422524
18-Mar-13,"1,552.10","1,560.70","1,560.70","1,545.13",0,-0.55,-0.005510348
15-Mar-13,"1,560.70","1,563.21","1,563.62","1,555.74",0,-0.16,-0.001618444
14-Mar-13,"1,563.23","1,554.52","1,563.32","1,554.52",0,0.56,0.005603016
13-Mar-13,"1,554.52","1,552.48","1,556.39","1,548.25",0,0.13,0.001314027
12-Mar-13,"1,552.48","1,556.22","1,556.77","1,548.24",0,-0.24,-0.002403259
11-Mar-13,"1,556.22","1,551.15","1,556.27","1,547.36",0,0.32,0.003249139
8-Mar-13,"1,551.18","1,544.26","1,552.48","1,542.94",0,0.45,0.004481111
7-Mar-13,"1,544.26","1,541.46","1,545.78","1,541.46",0,0.18,0.00181646
6-Mar-13,"1,541.46","1,539.79","1,545.25","1,538.11",0,0.11,0.001084563
5-Mar-13,"1,539.79","1,525.20","1,543.47","1,525.20",0,0.96,0.009565959
4-Mar-13,"1,525.20","1,518.20","1,525.27","1,512.29",0,0.46,0.004610723
1-Mar-13,"1,518.20","1,514.68","1,519.99","1,501.48",0,0.23,0.002323923
28-Feb-13,"1,514.68","1,515.99","1,525.34","1,514.46",0,-0.09,-0.000864122
27-Feb-13,"1,515.99","1,496.94","1,520.08","1,494.88",0,1.27,0.012725961
26-Feb-13,"1,496.94","1,487.85","1,498.99","1,485.01",0,0.61,0.006109487
25-Feb-13,"1,487.85","1,515.60","1,525.84","1,487.85",0,-1.83,-0.01830958
22-Feb-13,"1,515.60","1,502.42","1,515.64","1,502.42",0,0.88,0.008772514
21-Feb-13,"1,502.42","1,511.95","1,511.95","1,497.29",0,-0.63,-0.006303118
20-Feb-13,"1,511.95","1,530.94","1,530.94","1,511.41",0,-1.24,-0.012404144
19-Feb-13,"1,530.94","1,519.79","1,530.94","1,519.79",0,0.73,0.00733654
15-Feb-13,"1,519.79","1,521.38","1,524.24","1,514.14",0,-0.1,-0.001045104
14-Feb-13,"1,521.38","1,520.33","1,523.14","1,514.02",0,0.07,0.00069064
13-Feb-13,"1,520.33","1,519.43","1,524.69","1,515.93",0,0.06,0.000592327
12-Feb-13,"1,519.43","1,517.01","1,522.29","1,515.61",0,0.16,0.001595243
